Time/Node,192.168.240.1,192.168.240.3,192.168.240.4,192.168.240.5,192.168.240.7,192.168.240.10,192.168.240.11,192.168.240.12
Wed Dec 04 16:24:00 ART 2013,7985608.5,8047779.0,2.973456E7,7288908.0,7780159.0,7146583.0,7349756.0,7094087.5
Wed Dec 04 16:24:02 ART 2013,7991481.5,8062720.5,2.9742994E7,7316160.0,7796896.0,7175771.5,7378841.5,7116285.0
Wed Dec 04 16:24:04 ART 2013,8017269.5,8091871.0,2.9763988E7,7332965.0,7824728.5,7190352.0,7393458.5,7137211.0
Wed Dec 04 16:24:06 ART 2013,8036284.5,8110649.0,2.97911E7,7347611.5,7836517.5,7219400.0,7422608.5,7159981.5
Wed Dec 04 16:24:08 ART 2013,8061504.0,8121210.5,2.980794E7,7362498.5,7854511.5,7242360.5,7447459.0,7184994.5
Wed Dec 04 16:24:10 ART 2013,8076099.5,8150185.5,2.982252E7,7391563.5,7883975.0,7242505.5,7470093.5,7196241.5
Wed Dec 04 16:24:12 ART 2013,8099106.0,8159282.0,2.984964E7,7412249.5,7900986.0,7242581.5,7475738.5,7196316.5
Wed Dec 04 16:24:14 ART 2013,8111997.5,8159495.0,2.9870718E7,7424157.5,7928063.5,7242669.0,7475811.0,7196381.0
Wed Dec 04 16:24:16 ART 2013,8153144.5,8159519.5,2.9871844E7,7429114.5,7937957.0,7242687.5,7475830.0,7196397.0
Wed Dec 04 16:24:18 ART 2013,8153161.5,8159525.0,2.987185E7,7429120.0,7937964.5,7242693.0,7475836.0,7196402.5
Wed Dec 04 16:24:20 ART 2013,8153193.0,8199598.5,2.987245E7,7429125.5,7937969.5,7242699.0,7475842.0,7196410.0
Wed Dec 04 16:24:22 ART 2013,8153216.0,8199603.5,2.9872456E7,7429131.0,7937974.5,7242705.0,7475847.5,7196416.0
Wed Dec 04 16:24:24 ART 2013,8153233.5,8199608.5,2.9872858E7,7429136.0,7937981.5,7242710.5,7475853.5,7196422.0
Wed Dec 04 16:24:26 ART 2013,8153248.5,8199615.0,2.9873394E7,7469246.0,7937986.5,7242716.5,7475859.5,7196427.5
Wed Dec 04 16:24:28 ART 2013,8153268.5,8199620.0,2.9873964E7,7469251.0,7975985.0,7242722.5,7475867.0,7196433.5
Wed Dec 04 16:24:30 ART 2013,8153292.0,8199625.5,2.9874812E7,7469256.0,7975990.5,7279663.5,7475873.0,7196441.0
Wed Dec 04 16:24:32 ART 2013,8153318.5,8199631.0,2.9875382E7,7469261.0,7975995.5,7279669.0,7513718.0,7196447.0
Wed Dec 04 16:24:34 ART 2013,8153331.5,8199636.0,2.9875964E7,7469268.0,7976000.5,7279675.0,7513723.5,7233371.0
Wed Dec 04 16:25:50 ART 2013,8153993.0,8199728.0,2.987635E7,7469364.0,7976101.5,7279802.0,7513836.0,7233480.5
Wed Dec 04 16:25:52 ART 2013,8154031.5,8199756.0,2.9876378E7,7469392.0,7976636.0,7279811.5,7513845.5,7233948.0
Wed Dec 04 16:25:54 ART 2013,8154045.0,8199762.0,2.9876384E7,7469398.0,7976641.5,7279817.5,7513851.5,7233954.0
Wed Dec 04 16:25:56 ART 2013,8154063.0,8199766.5,2.9876388E7,7469403.0,7976646.0,7279823.0,7513857.5,7233959.5
